Weather_ID,Timestamp,Location,Temperature_C,Rainfall_mm,Wind_Speed_kph,Humidity_pct,Weather_Condition
812710,2024-12-01 21:00:00,Gwalior,15.5,65.5,32.8,91.6,Foggy
812711,2024-02-25 21:29:00,Raipur,14.9,64.9,32.1,44.8,Rainy
812712,2023-11-08 05:27:00,Anantapur,32.7,42,34.7,46.3,Clear
812713,2024-12-24 01:18:00,Surat,38.9,89.5,27.3,86.5,Rainy
812714,2023-10-07 22:27:00,Chennai,12.1,15.6,11,87.1,Cloudy
812715,2024-09-21 16:43:00,Vadodara,29.4,73.8,26.3,63.4,Rainy
812716,2024-07-23 21:08:00,Imphal,16,18.1,33.4,42.8,Cloudy
812717,2023-01-06 21:39:00,Faridabad,15.7,13,31.1,73.9,Rainy
812718,2023-06-30 13:28:00,Bengaluru,27.2,6.1,28.8,80.2,Rainy
812719,2023-09-09 03:26:00,Jaipur,10.4,61.8,27.2,62.7,Clear
812720,2023-03-25 06:39:00,Guwahati,20.1,56.2,24.6,93.7,Foggy
812721,2023-12-10 00:20:00,Ludhiana,18.7,2.5,2.9,31,Cloudy
812722,2023-06-07 20:11:00,Ranchi,15.7,94.1,6.5,70.9,Stormy
812723,2024-01-22 23:22:00,Amaravati,41.3,66.7,14.1,92.4,Foggy
812724,2024-11-24 08:55:00,Vasai,12.3,36.6,7.6,46.7,Rainy
812725,2024-12-25 02:07:00,Rewa,24.2,59.1,17.5,91.2,Stormy
812726,2023-07-26 05:49:00,Vizhinjam,23.7,45.4,2.1,91.3,Cloudy
812727,2023-11-09 21:32:00,Srinagar,37.6,24.1,20,79.2,Foggy
812728,2023-05-24 14:33:00,Mysuru,22,38.1,38.7,41.4,Cloudy
812729,2023-02-15 03:53:00,Faridabad,31.2,8.2,14,58.3,Stormy
812730,2025-01-18 12:53:00,Jaipur,14.8,63,0.5,46.3,Clear
812731,2023-08-18 07:59:00,Jamshedpur,19.3,0.4,29.3,48.6,Rainy
812732,2023-05-20 20:03:00,Paradip,18.5,73.2,32.2,39,Clear
812733,2024-11-24 09:39:00,Ujjain,14.9,22.4,0.4,38.7,Rainy
812734,2023-01-28 16:06:00,Hyderabad,27.9,19,32.5,89.1,Cloudy
812735,2023-11-11 03:50:00,Tiruchirappalli,18.1,44.6,3.5,75.6,Stormy
812736,2025-02-23 21:53:00,Kolkata,21.3,34.9,10.9,50.1,Clear
812737,2024-06-24 00:27:00,Faridabad,34.6,83.4,10.3,30.6,Rainy
812738,2023-06-14 09:03:00,Gandhinagar,14.6,16.9,16.6,59.2,Rainy
812739,2023-08-22 07:10:00,Guwahati,30.2,6,9.4,44.7,Clear
812740,2023-10-17 20:51:00,Kota,12.5,8.5,31.2,70.6,Clear
812741,2024-01-31 04:31:00,Panipat,39.7,58.3,32.2,78.3,Foggy
812742,2024-08-04 02:42:00,Panaji,11.8,97.7,21,70.2,Rainy
812743,2023-11-04 05:54:00,Tirunelveli,29.2,75.9,24.4,74.3,Cloudy
812744,2023-12-07 14:51:00,Nanded,40,10.5,20.2,42.2,Foggy
812745,2023-03-07 11:12:00,Shimla,10.9,25.7,2.2,88.2,Clear
812746,2025-02-05 22:23:00,Surat,37.2,94.5,35.2,51.3,Clear
812747,2024-07-16 16:59:00,Shillong,39.2,90.5,28.3,49,Foggy
812748,2025-01-21 21:20:00,Bareilly,27,79.8,30.7,89.2,Cloudy
812749,2024-12-06 14:18:00,Coimbatore,38.7,8,2.2,82.3,Rainy
812750,2024-05-20 03:35:00,Shimla,35.9,20.8,0.7,60.8,Rainy
812751,2025-01-04 22:15:00,Durgapur,10.6,45.3,28.7,41.3,Clear
812752,2024-05-02 14:51:00,Agra,39.5,64.7,25.3,87.2,Stormy
812753,2023-11-23 12:01:00,Ujjain,42.7,76.2,31.9,31.4,Rainy
812754,2024-08-17 13:49:00,Ambala,17.8,42.4,23.2,38.6,Rainy
812755,2024-03-29 15:34:00,Tiruchirappalli,26.1,18.8,5.3,33.4,Stormy
812756,2023-05-23 23:43:00,Rajkot,16.2,55.7,28.4,77.7,Stormy
812757,2025-03-30 09:19:00,Hisar,42.4,60.9,24.8,91.8,Rainy
812758,2024-02-27 11:38:00,Bareilly,29.1,68.1,39.9,80,Cloudy
812759,2023-06-09 23:19:00,Tuticorin,15.3,55.4,7,74.3,Rainy
812760,2025-04-09 13:58:00,Rourkela,15.8,92.5,1.6,80.3,Rainy
812761,2024-12-16 14:30:00,Thane,39.4,56,9.7,66.9,Clear
812762,2023-02-28 02:53:00,Delhi,41.4,39.9,37.8,30.4,Clear
812763,2023-12-07 17:42:00,Ajmer,22.7,26.2,7.3,32.6,Cloudy
812764,2024-03-05 12:06:00,Naya Raipur,36.5,37.6,1.7,83.8,Foggy
812765,2023-06-05 13:53:00,Guntur,38.7,28.6,5.9,84.8,Rainy
812766,2023-01-08 23:56:00,Silchar,10.4,8.5,1.8,34.1,Cloudy
812767,2024-09-16 11:10:00,Aurangabad,14.1,27.8,36,91.7,Clear
812768,2023-06-11 14:12:00,Bareilly,34.4,80.3,28.6,61.9,Clear
812769,2024-10-21 23:26:00,Patna,10.2,89.8,24.1,34.5,Cloudy
812770,2024-07-31 21:06:00,Shimla,34.2,98.5,22.9,72.2,Foggy
812771,2023-03-17 12:37:00,Ranchi,35,20.7,14.1,52.7,Stormy
812772,2023-12-18 22:46:00,Muzaffarpur,22.6,23.6,24.6,94.9,Clear
812773,2025-03-19 13:35:00,Ajmer,12.4,10.7,36.2,63.3,Stormy
812774,2023-07-05 19:21:00,Karimnagar,32.9,60.4,1.9,49.7,Cloudy
812775,2024-09-03 05:41:00,Shillong,36.8,44.4,24.3,88.3,Cloudy
812776,2024-05-21 20:03:00,Cuttack,30.9,37.6,20.1,33.7,Stormy
812777,2024-05-01 04:17:00,Jaipur,32,24.1,36.2,48.4,Clear
812778,2023-06-25 06:36:00,Tuticorin,12.6,18.4,10.6,56.6,Foggy
812779,2023-01-20 11:56:00,Ranchi,17.3,93.7,12.5,45.7,Cloudy
812780,2024-07-26 08:18:00,Thrissur,42.5,50.8,8,30.4,Stormy
812781,2024-11-18 11:06:00,Gwalior,38.2,85.3,21.9,80.1,Foggy
812782,2024-09-18 16:26:00,Shillong,25.7,39.3,17.5,76.7,Stormy
812783,2024-03-06 04:48:00,Jhansi,38.3,11.9,27.8,50.2,Foggy
812784,2024-08-29 01:39:00,Chennai,30.7,72.9,13.4,70.6,Rainy
812785,2023-05-25 19:38:00,Allahabad,35.9,26.3,30.3,33.4,Stormy
812786,2024-02-06 09:04:00,Guwahati,44.7,42.8,28.9,42.9,Cloudy
812787,2024-11-04 09:30:00,Vasai,25.3,40.2,30.9,31.7,Clear
812788,2023-03-19 00:11:00,Ajmer,42.5,96.6,23.9,93.3,Cloudy
812789,2024-04-30 11:04:00,Hyderabad,44.5,11.8,10.5,38.8,Foggy
812790,2024-09-05 23:23:00,Imphal,32.6,6.6,13.8,61.7,Foggy
812791,2023-05-30 14:15:00,Jodhpur,22.1,57.2,19.1,77.6,Cloudy
812792,2024-03-03 01:20:00,Jamshedpur,30.3,56.7,29.8,50.3,Foggy
812793,2023-09-02 16:51:00,Howrah,30.8,48,10,86.4,Stormy
812794,2023-08-08 14:19:00,Bareilly,16.6,5.3,36.4,78.9,Stormy
812795,2024-02-23 02:36:00,Durgapur,20.2,10.2,22.9,40.3,Clear
812796,2024-10-01 02:24:00,Pimpri-Chinchwad,37,7.9,39.5,56.6,Foggy
812797,2023-09-17 11:06:00,Srinagar,13.9,24.3,24.6,82.3,Cloudy
812798,2023-03-16 18:08:00,Kollam,29.7,50.5,36.6,91.8,Rainy
812799,2025-02-06 11:32:00,Pune,37.6,20.2,20.5,55.4,Stormy
812800,2023-08-08 19:07:00,Howrah,35.4,85,22.9,94.6,Clear
812801,2023-04-14 13:39:00,Panaji,28,47.7,7.9,36.4,Stormy
812802,2024-10-10 04:26:00,Mysuru,37.4,2.7,36.1,68.1,Foggy
812803,2024-02-06 20:57:00,Salem,18.8,58.7,37,90.8,Foggy
812804,2025-02-06 23:49:00,Vasai,27.7,69.4,21.6,66.9,Rainy
812805,2024-01-24 23:52:00,Tuticorin,19.5,26.4,7.8,69,Clear
812806,2024-04-12 10:52:00,Nanded,25.7,69.1,35.2,85.6,Clear
812807,2024-12-06 12:20:00,Tiruchirappalli,40.3,37.5,34,77.4,Clear
812808,2024-10-21 04:11:00,Nanded,38.7,97.9,15.4,55.6,Clear
812809,2023-12-15 19:42:00,Vijayawada,27.6,1.2,21,92.7,Stormy
812810,2025-02-09 11:46:00,Panipat,20.9,31.4,31.5,82.1,Clear
812811,2023-05-01 06:26:00,Meerut,31.4,4.7,1.8,32.7,Clear
812812,2024-11-14 04:29:00,Surat,16.1,31.3,37.8,86.6,Rainy
812813,2023-04-13 14:40:00,Aligarh,11.5,60,34.9,68.1,Foggy
812814,2023-11-27 19:58:00,Kollam,21.5,7.9,13.2,68,Cloudy
812815,2025-01-22 10:33:00,Saharanpur,33.1,81.3,30.2,40.9,Stormy
812816,2024-12-17 12:32:00,Ghaziabad,16.8,29,22.9,72.2,Clear
812817,2024-04-06 17:28:00,Surat,18.6,69.7,34.3,60.1,Stormy
812818,2023-08-19 03:45:00,Thrissur,40.4,6.5,7.2,57.2,Foggy
812819,2024-02-06 19:21:00,Silchar,33.7,39.6,22.2,44.5,Foggy
812820,2024-04-23 20:02:00,Madurai,36,6.6,14.1,88.6,Stormy
812821,2024-06-29 11:07:00,Paradip,35.6,16.2,36.1,63.8,Foggy
812822,2023-11-19 14:50:00,Aurangabad,41.3,85.6,39.1,84.7,Stormy
812823,2023-08-16 01:37:00,Amritsar,38.6,90.9,7.3,51.4,Clear
812824,2023-04-19 01:25:00,Chennai,33.3,72,12,44.8,Stormy
812825,2024-08-05 23:41:00,Vadodara,10,78.3,35.8,84.1,Stormy
812826,2024-05-08 14:43:00,Bengaluru,37.3,9.1,35.6,52.2,Clear
812827,2023-11-09 00:35:00,Tirunelveli,36.6,20.9,7.5,60.2,Foggy
812828,2023-12-07 02:30:00,Silchar,21.6,2.6,32.3,56,Clear
812829,2024-02-02 10:56:00,Itanagar,17.1,2.4,28.5,37,Rainy
812830,2023-03-17 08:42:00,Bathinda,39.6,78.6,13.4,63,Cloudy
812831,2023-10-07 23:33:00,Silchar,14.5,74.6,35.6,47.1,Rainy
812832,2024-11-20 16:57:00,Kollam,41.3,47.6,7.3,82.4,Stormy
812833,2024-04-02 01:05:00,Itanagar,10.8,41.9,12,76.4,Foggy
812834,2025-02-14 16:22:00,Pimpri-Chinchwad,39.9,76,10.4,33.5,Clear
812835,2023-11-22 22:05:00,Kalyan,24.8,28,7.2,67.3,Foggy
812836,2023-11-07 14:17:00,Kalyan,23.7,66.7,3.4,83.9,Clear
812837,2023-11-20 05:47:00,Darbhanga,39.7,87.1,5.3,66.3,Stormy
812838,2023-04-22 05:57:00,Gangtok,20.7,58.2,8.5,30.6,Rainy
812839,2024-02-01 18:58:00,Vasai,31.9,13.9,25.4,38.7,Rainy
812840,2023-11-30 03:32:00,Gangtok,17.7,52,20.3,78.2,Foggy
812841,2023-09-12 18:32:00,Ujjain,14.3,90.7,12.3,94.2,Rainy
812842,2023-11-25 08:45:00,Kollam,37.2,87.2,39.5,90.4,Clear
812843,2023-11-29 06:31:00,Faridabad,32.6,74.4,3.6,30.2,Clear
812844,2023-02-12 23:44:00,Bhopal,27.5,22.6,12.6,90.9,Rainy
812845,2023-10-29 03:15:00,Naya Raipur,22.5,50.2,4.2,59.9,Foggy
812846,2024-11-11 20:26:00,Mysuru,18,52.2,8.5,72.1,Cloudy
812847,2024-06-25 10:43:00,Varanasi,12.5,44.8,7.5,53.9,Stormy
812848,2023-06-06 17:13:00,Delhi,33.2,20.7,30.6,65.2,Cloudy
812849,2024-11-09 22:38:00,Salem,14.8,51.1,6.9,84.5,Rainy
812850,2023-03-24 14:13:00,Bhopal,33.6,38.4,35.6,75.2,Rainy
812851,2024-04-20 17:52:00,Gaya,18.2,95,25.6,69.1,Cloudy
812852,2025-03-30 01:17:00,Bathinda,35,17.1,24,81.3,Cloudy
812853,2023-12-09 16:12:00,Warangal,40.9,53.2,38.1,65.2,Foggy
812854,2023-04-17 04:23:00,Ambala,28.4,75.6,3.7,58.4,Clear
812855,2023-10-11 01:49:00,Bhagalpur,31.6,97.7,17.3,49.6,Clear
812856,2023-01-19 01:49:00,Panipat,31.7,99.3,27,41.6,Rainy
812857,2023-09-02 10:26:00,Naya Raipur,39,57.9,37,78,Cloudy
812858,2024-08-19 02:52:00,Thrissur,18.9,70.3,27.2,86.4,Cloudy
812859,2023-12-30 00:29:00,Warangal,20.8,26.6,13.2,86.4,Foggy
812860,2023-02-07 09:05:00,Belgaum,43.7,66.4,40,50,Rainy
812861,2023-11-02 04:35:00,Berhampur,10.7,31.2,5.9,88.1,Rainy
812862,2023-04-29 07:58:00,Jhansi,27.6,96,16.3,84.6,Foggy
812863,2023-04-27 06:49:00,Vasai,11.1,85.8,1.7,89.5,Rainy
812864,2023-08-10 06:39:00,Navi Mumbai,10.3,27.6,23.8,61.9,Cloudy
812865,2023-07-14 01:52:00,Nanded,35,45,7.4,77.5,Rainy
812866,2023-12-03 20:59:00,Porbandar,12.7,97.6,11.5,84.7,Clear
812867,2024-04-08 20:02:00,Ghaziabad,20,94.2,7.4,74.7,Stormy
812868,2024-03-25 08:04:00,Lucknow,13,72.7,14.2,74.3,Rainy
812869,2023-06-12 07:48:00,Paradip,20.9,9.7,8.4,57.3,Rainy
812870,2023-12-18 08:05:00,Nanded,30.3,1.8,19.4,83.1,Clear
812871,2024-04-20 08:56:00,Pimpri-Chinchwad,37,82.4,8.5,45.5,Foggy
812872,2023-04-20 20:35:00,Paradip,33.5,19.9,27.4,80.5,Foggy
812873,2023-04-30 05:57:00,Howrah,25.6,72.3,15.7,64.6,Foggy
812874,2024-04-08 09:48:00,Berhampur,33,65.3,2,68.8,Rainy
812875,2024-12-03 00:28:00,Tiruchirappalli,41.4,22.1,1.1,75.2,Foggy
812876,2024-09-11 02:28:00,Kalyan,17.3,33.2,15.7,64,Rainy
812877,2023-09-23 12:11:00,Dharwad,44.1,30.3,8.6,55.6,Stormy
812878,2023-05-10 05:43:00,Warangal,11.7,38.1,27.8,36,Stormy
812879,2024-07-26 02:34:00,Durgapur,38.3,93,27.9,83.8,Cloudy
812880,2025-03-17 03:05:00,Nellore,11.1,35.5,14,57.7,Foggy
812881,2023-10-27 11:21:00,Jhansi,37.4,67.5,38.9,36.4,Cloudy
812882,2023-01-13 21:06:00,Tirunelveli,12.3,54.9,1,80.6,Cloudy
812883,2023-08-24 02:27:00,Thrissur,43,18.1,4.1,47.4,Foggy
812884,2023-09-04 20:17:00,Mysuru,10.2,78.8,27.8,68.5,Stormy
812885,2023-01-04 03:05:00,Shimla,37.4,18,3.4,90.7,Foggy
812886,2023-10-31 05:15:00,Shillong,32.3,69.3,37,45.7,Clear
812887,2024-04-29 14:17:00,Amritsar,30.5,1.3,19.5,77.3,Cloudy
812888,2023-02-18 00:12:00,Darbhanga,21.8,61.6,7.5,48.7,Foggy
812889,2024-10-20 05:08:00,Nagpur,34.3,2.2,10.2,42.1,Clear
812890,2024-03-30 07:23:00,Kakinada,22.8,41.6,22.8,88.1,Stormy
812891,2024-04-13 08:39:00,Thane,37.5,52.8,30.8,85.9,Clear
812892,2023-06-12 22:38:00,Gwalior,19.5,56.3,26.8,74.2,Foggy
812893,2024-10-12 01:53:00,Kochi,31.1,4.5,2.9,37.4,Cloudy
812894,2025-02-28 18:15:00,Kohima,24.4,91.8,16.4,76.6,Stormy
812895,2025-03-24 01:10:00,Ludhiana,40,56.6,10,67.4,Foggy
812896,2023-05-30 15:47:00,Paradip,22,63.3,37.2,39.8,Clear
812897,2023-03-07 04:56:00,Nashik,24,6.2,33.5,35.2,Foggy
812898,2025-01-03 14:39:00,Chandigarh,14.6,75.1,8.1,34.8,Stormy
812899,2024-07-06 15:55:00,Thane,15.9,79.4,20.6,74.5,Foggy
812900,2024-05-24 00:04:00,Dhanbad,33.2,0.7,0.4,39.5,Clear
812901,2023-05-28 01:43:00,Darbhanga,17.9,29.8,37.9,41.1,Cloudy
812902,2024-03-19 14:02:00,Mumbai,22.1,87.9,25.8,64.7,Clear
812903,2024-12-07 10:14:00,Coimbatore,44.4,92.5,14.6,41,Stormy
812904,2023-07-10 10:42:00,Ahmedabad,38.7,9.9,25.4,43.5,Rainy
812905,2023-04-21 09:47:00,Nellore,28.8,98.8,25.3,50.4,Cloudy
812906,2024-02-21 14:37:00,Kota,43.7,93.5,4.7,57.7,Clear
812907,2025-02-28 05:45:00,Cuttack,10.4,17.9,28.9,40.8,Clear
812908,2025-01-24 19:38:00,Balasore,34.3,53.8,30.9,89,Rainy
812909,2023-08-15 22:49:00,Durgapur,20.6,23.8,16.1,83.8,Foggy
812910,2024-03-25 14:48:00,Ajmer,44.8,20.2,31.7,58.3,Clear
812911,2023-03-30 08:19:00,Vadodara,34.1,75.6,1.1,73.9,Rainy
812912,2024-09-30 01:52:00,Kakinada,27.7,95.5,32.5,70.8,Stormy
812913,2025-03-24 11:34:00,Berhampur,25.1,89.4,21.7,86,Foggy
812914,2024-01-01 17:45:00,Karnal,39.8,15.5,29.2,67.8,Cloudy
812915,2025-03-19 20:25:00,Patna,15.9,53.4,14.1,70.2,Clear
812916,2023-11-22 04:59:00,Shillong,41.5,78.4,28.3,54.3,Stormy
812917,2025-02-09 23:28:00,Hyderabad,38.2,45.6,5.7,57.7,Clear
812918,2025-01-22 04:13:00,Hyderabad,17.3,22.1,21.5,61.7,Cloudy
812919,2023-08-10 23:03:00,Itanagar,34,97.3,28.3,31.5,Rainy
812920,2024-09-19 11:48:00,Meerut,31.3,28.4,23.5,60.3,Clear
812921,2023-07-16 17:47:00,Balasore,44.8,75.9,12,59.9,Clear
812922,2024-10-18 19:23:00,Faridabad,44.9,62.3,38.3,57.9,Clear
812923,2025-02-08 16:16:00,Gangtok,37.4,55.1,29,80.6,Clear
812924,2024-12-19 11:27:00,Itanagar,35.3,65.9,31.6,57.6,Stormy
812925,2023-06-25 22:42:00,Tirupati,31.1,16.2,13.7,64.2,Clear
812926,2023-03-02 13:06:00,Nashik,12.3,19.1,34.4,86.8,Foggy
812927,2025-02-26 18:30:00,Darbhanga,25.7,51.3,18.5,90.9,Rainy
812928,2023-06-14 17:16:00,Ranchi,36.5,99,9.2,50,Rainy
812929,2023-11-17 05:00:00,Bengaluru,34.6,74.2,38.7,79.3,Stormy
812930,2023-11-02 10:48:00,Surat,37.4,56.1,32.6,90.9,Cloudy
812931,2024-03-11 08:37:00,Kurukshetra,12.4,52.4,6.2,52.8,Rainy
812932,2024-02-07 23:26:00,Gangtok,13.9,68.4,3.9,38.3,Cloudy
812933,2024-09-21 08:58:00,Ghaziabad,38,48.6,14.1,31.6,Foggy
812934,2024-05-12 10:07:00,Panaji,32.3,60.4,38.1,73,Stormy
812935,2023-05-17 07:45:00,Panipat,11.3,48.1,4.9,67.3,Rainy
812936,2023-11-21 23:34:00,Solapur,25.1,51.2,38.5,49.2,Foggy
812937,2023-12-31 10:35:00,Kochi,44.9,11.7,27.6,46.1,Stormy
812938,2025-02-26 21:05:00,Hubli,25.1,36.6,32.6,59.2,Rainy
812939,2024-10-29 00:02:00,Saharanpur,16.5,75.5,17.6,80.6,Clear
812940,2024-05-24 23:27:00,Kochi,28.6,14.2,30.1,54.8,Rainy
812941,2023-02-20 20:30:00,Bengaluru,35.8,38.2,37.6,51.6,Cloudy
812942,2025-03-05 05:27:00,Meerut,33.2,89.4,11.4,40.7,Rainy
812943,2023-04-26 18:23:00,Tuticorin,36.5,7.3,18.7,87.8,Stormy
812944,2024-09-07 02:23:00,Vasai,22.2,66.4,25.6,62.9,Cloudy
812945,2023-09-02 09:44:00,Aurangabad,40.9,96.4,18.3,34,Foggy
812946,2025-02-15 10:43:00,Vizhinjam,21,20.6,1.2,57.2,Cloudy
812947,2023-01-17 11:16:00,Vasai,35.3,73.2,38.5,39,Clear
812948,2024-12-23 06:54:00,Imphal,39.1,76.9,26.2,55.3,Stormy
812949,2023-03-25 00:56:00,Mangalore,36.8,63.6,12.2,94.3,Stormy
812950,2023-02-28 12:30:00,Bengaluru,39.9,67.8,27.8,54.8,Foggy
812951,2025-03-10 08:57:00,Itanagar,32.7,5.9,30.1,59.2,Rainy
812952,2024-09-20 13:39:00,Imphal,34.2,3.3,3.3,89.3,Foggy
812953,2023-01-29 03:03:00,Gandhinagar,13.8,77.1,16.6,70.9,Cloudy
812954,2024-02-03 12:18:00,Aligarh,12.1,41.4,23.3,68.5,Clear
812955,2024-12-21 22:51:00,Visakhapatnam,44.7,80.6,31.9,60.6,Foggy
812956,2024-09-27 20:24:00,Mangalore,36.1,10.3,20.8,39.3,Clear
812957,2024-11-01 13:25:00,Allahabad,14.2,76.8,4,53.6,Rainy
812958,2025-02-17 15:18:00,Kohima,19.2,76.3,24.4,65.4,Cloudy
812959,2023-08-31 08:33:00,Mangalore,35.3,68.2,3.2,33.6,Foggy
812960,2025-04-07 06:16:00,Aurangabad,42.3,74.3,6.8,76.6,Clear
812961,2023-03-03 18:46:00,Kalyan,38.7,32.3,3.8,82.5,Rainy
812962,2024-04-03 22:54:00,Gangtok,35.5,6.2,12.9,92.7,Cloudy
812963,2023-06-22 04:14:00,Allahabad,18.9,71.5,12.7,46.6,Rainy
812964,2023-11-06 06:46:00,Jhansi,33.3,96.5,5.5,46.8,Foggy
812965,2024-03-28 10:32:00,Panipat,21.1,41.8,26.5,31.4,Cloudy
812966,2025-01-07 17:11:00,Aizawl,13.4,99.1,39.2,58,Rainy
812967,2024-02-18 14:57:00,Bhagalpur,32.3,47,26.6,94.5,Clear
812968,2023-06-11 07:46:00,Vadodara,33.1,21.4,39.4,81.4,Stormy
812969,2024-10-10 13:35:00,Salem,10.2,69.7,33.9,47.9,Clear
812970,2023-10-12 02:59:00,Nanded,35.6,73.3,11.6,79.6,Foggy
812971,2024-02-12 05:15:00,Rajkot,28.6,67.4,27.9,36.9,Clear
812972,2023-12-24 08:57:00,Tirunelveli,32.5,31,3.3,69.6,Rainy
812973,2023-08-12 02:49:00,Aizawl,32.7,7.7,2.6,55.3,Cloudy
812974,2025-04-05 21:03:00,Jamshedpur,26.7,38.6,39.9,32.4,Rainy
812975,2024-07-11 09:59:00,Chennai,35.3,79.8,17.1,47.8,Stormy
812976,2023-09-27 20:38:00,Tiruchirappalli,16.6,12.9,10.8,82,Clear
812977,2024-02-20 19:13:00,Itanagar,22.1,62.9,8.6,71.4,Foggy
812978,2024-10-20 18:38:00,Kohima,15.6,9.7,32.1,59.8,Stormy
812979,2023-10-15 22:59:00,Chandigarh,28.4,94.6,37.9,91.1,Clear
812980,2023-01-27 02:12:00,Thrissur,21.8,91.9,6.3,35.6,Foggy
812981,2024-08-17 05:26:00,Nanded,33.3,35.4,30.5,63.3,Cloudy
812982,2024-07-07 22:06:00,Nellore,43.5,58.7,26.9,75,Clear
812983,2023-03-04 08:23:00,Hyderabad,40.6,79.9,33.9,40.2,Clear
812984,2023-09-07 05:30:00,Panipat,32.6,7.2,19.1,54,Clear
812985,2025-02-06 07:43:00,Nanded,13.9,38.6,10.1,78.2,Rainy
812986,2023-07-25 09:22:00,Satna,35.4,66.7,11.7,36.6,Clear
812987,2024-08-12 19:29:00,Raipur,41.4,64.8,5.3,69.1,Cloudy
812988,2023-11-20 16:42:00,Delhi,26.1,15.7,24.9,30.5,Clear
812989,2024-04-08 09:10:00,Allahabad,44,22.9,2.3,83.5,Stormy
812990,2024-02-21 14:21:00,Aizawl,17.8,24.3,2.3,33.5,Stormy
812991,2025-01-09 08:07:00,Panaji,34.2,29.7,25,41.6,Foggy
812992,2023-04-05 13:32:00,Bilaspur,42.8,2.4,32.7,75.3,Clear
812993,2023-02-06 18:52:00,Allahabad,29,72.4,3.4,89,Stormy
812994,2024-01-19 05:41:00,Naya Raipur,41.9,11.2,29.9,39.1,Rainy
812995,2024-05-27 01:42:00,Surat,24.1,18.7,34.6,51.4,Rainy
812996,2023-05-16 21:04:00,Nagpur,16,59.4,19.4,76.7,Clear
812997,2023-12-23 19:58:00,Berhampur,31.4,41.8,26.7,77.4,Clear
812998,2025-01-10 13:47:00,Mysuru,25.4,12.3,27.1,37.5,Foggy
812999,2024-05-30 02:15:00,Muzaffarpur,39.4,84,3.6,71.1,Cloudy
813000,2024-06-21 08:26:00,Ranchi,17.7,52.1,33.2,39,Cloudy
813001,2024-02-26 06:55:00,Chandigarh,27.7,77,6.9,90.6,Stormy
813002,2024-08-01 12:43:00,Hosur,43.7,41.2,37.6,55.1,Stormy
813003,2024-10-17 06:19:00,Tuticorin,19.4,16.3,22.4,55.6,Cloudy
813004,2023-05-12 20:36:00,Ludhiana,25.4,16.3,7.7,69.9,Rainy
813005,2023-10-29 04:09:00,Tuticorin,36.7,86.8,35.8,47,Stormy
813006,2023-04-14 22:23:00,Rourkela,11.1,32.5,37.9,71,Rainy
813007,2024-05-09 05:12:00,Jodhpur,22.6,19.8,3.6,72.3,Cloudy
813008,2023-12-20 01:17:00,Dehradun,21,63,35,75.9,Foggy
813009,2024-11-14 13:05:00,Navi Mumbai,16.6,94.1,27.8,85.8,Rainy
813010,2023-04-26 07:32:00,Nashik,36.7,58.4,1.4,43.3,Foggy
813011,2024-04-02 13:45:00,Mumbai,41.2,14.3,23.7,57.1,Foggy
813012,2024-09-23 13:58:00,Mumbai,18.1,43.2,13.7,64.7,Stormy
813013,2023-03-12 23:09:00,Cuttack,42.8,5.5,8.3,57.9,Foggy
813014,2023-02-23 02:54:00,Solapur,32.4,72.3,33.6,45.2,Cloudy
813015,2025-02-13 01:29:00,Panaji,34.2,80.1,37.1,34,Clear
813016,2023-11-06 11:02:00,Ajmer,15.3,38.6,17,38,Clear
813017,2024-09-30 17:34:00,Ghaziabad,33.2,53.8,18,83.7,Foggy
813018,2023-04-10 20:49:00,Dharwad,33.4,87.2,32.8,87.9,Foggy
813019,2024-02-28 07:13:00,Faridabad,21,61.5,27.6,39.4,Foggy
813020,2023-07-09 08:20:00,Gandhinagar,39,79.1,16.3,30.2,Foggy
813021,2024-08-25 13:54:00,Amaravati,22.9,14.8,31.1,93.6,Stormy
813022,2024-12-19 21:57:00,Vijayawada,16.8,50.3,35.3,32.5,Cloudy
813023,2023-03-03 07:14:00,Faridabad,34.4,27.6,1.9,58.6,Stormy
813024,2023-11-01 19:11:00,Solapur,30.3,98.9,19.6,49.2,Stormy
813025,2023-06-05 20:27:00,Asansol,10.1,40.1,2.8,36.6,Rainy
813026,2025-02-21 16:00:00,Panaji,37,70.9,39,70.3,Cloudy
813027,2024-05-05 15:02:00,Bilaspur,37.1,9.5,14.6,44.6,Cloudy
813028,2023-04-06 23:20:00,Paradip,15.6,15.4,11,57.9,Foggy
813029,2023-12-09 18:10:00,Rajkot,42.8,65.7,18.4,72.6,Cloudy
813030,2024-11-07 06:16:00,Dhanbad,27,61,30.3,35.2,Cloudy
813031,2023-06-05 18:15:00,Anantapur,38.1,79.4,32.8,55.5,Clear
813032,2023-01-10 00:37:00,Ranchi,38.8,51.6,9.4,58.5,Rainy
813033,2024-10-18 11:18:00,Hisar,23.8,88.2,37.1,49.9,Foggy
813034,2023-08-05 06:07:00,Porbandar,36.8,32.3,7,46.4,Stormy
813035,2024-06-24 00:31:00,Navi Mumbai,21,37.4,4.5,34.6,Foggy
813036,2024-11-22 08:31:00,Tiruchirappalli,39.8,23.1,24.2,56,Foggy
813037,2025-02-13 03:40:00,Kohima,29.4,28.4,16.9,93.3,Cloudy
813038,2023-02-25 09:53:00,Tirunelveli,25.1,90.9,10.4,66.7,Rainy
