Session_ID,Station_ID,Vehicle_ID,Start_Time,End_Time,Energy_Consumed_kWh,Payment_Amount,Charging_Mode,Session_Status
907412,23949,58912,2023-12-01 11:20:00,2023-12-01 13:42:00,33.39,444.53,Normal,Scheduled
907413,28321,51889,2023-03-30 14:38:00,2023-03-30 16:36:00,9.92,127.58,Trickle,Completed
907414,11021,50259,2023-09-02 08:03:00,2023-09-02 10:38:00,57.6,1128.24,Trickle,Interrupted
907415,24096,56848,2024-09-21 11:58:00,2024-09-21 12:49:00,32.49,591.95,Normal,Interrupted
907416,28564,64773,2024-11-28 19:40:00,2024-11-28 20:12:00,31.13,554.45,Trickle,Interrupted
907417,24449,51432,2024-03-22 06:08:00,2024-03-22 08:26:00,27.46,531.29,Trickle,Completed
907418,11049,52802,2023-06-04 15:32:00,2023-06-04 16:34:00,27,607.56,Normal,Interrupted
907419,27971,54895,2023-04-16 05:11:00,2023-04-16 06:12:00,29.04,307.65,Normal,Completed
907420,15991,52019,2023-08-21 14:57:00,2023-08-21 15:37:00,56.08,1302.45,Trickle,Interrupted
907421,16772,59775,2024-01-07 01:01:00,2024-01-07 02:08:00,32.78,470.76,Trickle,Completed
907422,25444,51108,2024-07-09 12:02:00,2024-07-09 13:02:00,43.75,612.49,Normal,Completed
907423,15819,68121,2024-11-08 23:46:00,2024-11-09 02:22:00,57.24,887.82,Normal,Completed
907424,12014,63759,2023-07-22 23:28:00,2023-07-23 00:30:00,23.96,403.62,Fast,Completed
907425,22608,57757,2023-08-06 20:43:00,2023-08-06 22:27:00,33.26,461.44,Normal,Scheduled
907426,21863,51967,2023-10-06 21:17:00,2023-10-06 23:37:00,9.65,183.13,Normal,Scheduled
907427,11366,51169,2023-07-21 23:37:00,2023-07-22 00:50:00,42,745.36,Normal,Interrupted
907428,11942,64665,2024-02-25 00:50:00,2024-02-25 01:47:00,33.14,453,Fast,Scheduled
907429,12242,50234,2025-03-28 22:39:00,2025-03-29 00:15:00,46.91,1018.22,Trickle,Interrupted
907430,24597,55354,2025-04-07 12:26:00,2025-04-07 13:45:00,33.6,453.52,Normal,Scheduled
907431,22415,68214,2024-04-29 22:46:00,2024-04-30 01:38:00,47.8,964.3,Normal,Completed
907432,11392,60765,2024-09-23 08:34:00,2024-09-23 09:46:00,29.59,346.59,Trickle,Completed
907433,24109,57531,2023-03-27 12:21:00,2023-03-27 13:30:00,7.64,138.34,Fast,Interrupted
907434,12606,57022,2024-09-28 19:32:00,2024-09-28 21:27:00,55,1061.33,Fast,Interrupted
907435,26092,69140,2025-01-08 23:39:00,2025-01-09 00:17:00,21.68,368.05,Fast,Interrupted
907436,25821,66774,2023-12-10 07:58:00,2023-12-10 10:41:00,9.32,113.93,Trickle,Scheduled
907437,16515,65167,2023-06-22 21:00:00,2023-06-22 21:42:00,10.68,218.96,Normal,Completed
907438,15242,59471,2024-06-19 07:28:00,2024-06-19 10:03:00,37.06,746.09,Fast,Interrupted
907439,13996,55474,2025-02-20 08:02:00,2025-02-20 09:24:00,14.32,169.34,Fast,Completed
907440,20544,53855,2025-03-09 16:18:00,2025-03-09 17:57:00,10.17,205.68,Trickle,Scheduled
907441,14600,52553,2025-01-11 18:53:00,2025-01-11 19:32:00,35.3,768.09,Fast,Interrupted
907442,25756,59134,2023-03-03 13:22:00,2023-03-03 15:57:00,13.01,172.94,Normal,Completed
907443,16984,59221,2024-09-01 07:57:00,2024-09-01 10:35:00,28.14,427.05,Trickle,Scheduled
907444,28190,67274,2024-09-30 01:27:00,2024-09-30 02:40:00,46.5,639.58,Fast,Scheduled
907445,21447,65552,2023-09-14 14:58:00,2023-09-14 17:04:00,39.87,614.8,Trickle,Completed
907446,24816,60855,2025-01-05 04:44:00,2025-01-05 05:48:00,48.95,1212.11,Fast,Scheduled
907447,27961,58034,2025-02-16 09:57:00,2025-02-16 12:26:00,5.24,119.01,Trickle,Scheduled
907448,24196,51491,2023-01-07 01:22:00,2023-01-07 03:48:00,42.64,580.06,Trickle,Interrupted
907449,14279,51734,2024-11-03 10:52:00,2024-11-03 11:42:00,5.84,142.62,Fast,Completed
907450,27563,53396,2023-08-27 22:09:00,2023-08-27 23:35:00,33.18,720.12,Fast,Completed
907451,19587,60177,2024-04-29 16:40:00,2024-04-29 17:59:00,21.02,317.59,Normal,Interrupted
907452,22213,64355,2023-03-31 12:49:00,2023-03-31 13:47:00,28.05,628.32,Fast,Scheduled
907453,29017,66427,2024-04-30 11:04:00,2024-04-30 13:20:00,10.63,174.34,Fast,Completed
907454,17001,66993,2025-03-27 03:29:00,2025-03-27 05:46:00,28.67,687.01,Trickle,Completed
907455,17750,56705,2024-02-06 00:00:00,2024-02-06 02:36:00,54.55,1206.24,Trickle,Scheduled
907456,24404,59241,2024-10-22 17:50:00,2024-10-22 20:09:00,58.42,818.35,Fast,Scheduled
907457,13291,67232,2023-12-10 05:23:00,2023-12-10 07:22:00,53.82,961.29,Trickle,Scheduled
907458,10838,53161,2023-07-09 17:20:00,2023-07-09 18:39:00,10.17,214.95,Trickle,Interrupted
907459,12154,59148,2024-10-17 04:20:00,2024-10-17 05:39:00,40.93,447.81,Trickle,Completed
907460,19841,61929,2024-12-30 09:05:00,2024-12-30 11:23:00,49.87,1230.41,Normal,Scheduled
907461,24110,57960,2025-01-18 06:08:00,2025-01-18 07:19:00,46.32,637.64,Normal,Scheduled
907462,29110,50306,2023-12-14 04:08:00,2023-12-14 06:45:00,25.3,508.17,Trickle,Interrupted
907463,28410,51492,2024-04-17 15:12:00,2024-04-17 16:36:00,20.22,484.15,Trickle,Scheduled
907464,10407,64213,2024-11-06 15:33:00,2024-11-06 17:40:00,32.59,465.66,Normal,Scheduled
907465,20129,69260,2023-05-07 21:05:00,2023-05-07 22:20:00,37.91,913.57,Trickle,Completed
907466,16690,58782,2023-07-11 08:47:00,2023-07-11 10:12:00,18.17,451.48,Normal,Interrupted
907467,10503,55561,2024-05-19 09:20:00,2024-05-19 10:33:00,6.91,142.36,Normal,Completed
907468,18645,64116,2025-03-28 16:08:00,2025-03-28 16:47:00,22.05,432.58,Fast,Scheduled
907469,15598,65531,2024-05-20 23:49:00,2024-05-21 01:10:00,24.68,302.34,Normal,Scheduled
907470,20486,51560,2023-03-30 10:19:00,2023-03-30 12:22:00,26.22,292.45,Trickle,Completed
907471,17460,64059,2023-02-08 20:13:00,2023-02-08 21:07:00,35.29,738.55,Fast,Scheduled
907472,12311,64897,2023-06-18 23:19:00,2023-06-19 00:56:00,20.46,236,Fast,Interrupted
907473,24562,69197,2023-03-12 05:50:00,2023-03-12 07:37:00,45.6,722.84,Normal,Scheduled
907474,24882,56147,2024-09-21 08:05:00,2024-09-21 10:39:00,59.55,665,Normal,Interrupted
907475,16169,52583,2023-10-16 11:29:00,2023-10-16 12:15:00,40.19,679.91,Trickle,Completed
907476,20438,62944,2023-09-01 08:38:00,2023-09-01 10:49:00,9.45,113.8,Trickle,Interrupted
907477,18687,61746,2023-02-24 22:00:00,2023-02-25 00:33:00,51.89,1218.13,Trickle,Scheduled
907478,11410,66322,2024-07-11 23:49:00,2024-07-12 02:01:00,36.13,654.15,Trickle,Completed
907479,17612,66243,2024-01-24 21:01:00,2024-01-24 23:50:00,49.85,676.16,Normal,Scheduled
907480,23401,50304,2023-04-04 03:15:00,2023-04-04 03:56:00,46.27,995.28,Normal,Interrupted
907481,10432,51922,2023-07-10 03:38:00,2023-07-10 05:23:00,53.02,885.49,Fast,Completed
907482,18206,68347,2024-06-15 07:54:00,2024-06-15 09:43:00,58.04,1249.5,Fast,Completed
907483,27883,58242,2024-05-19 13:56:00,2024-05-19 15:57:00,34.29,836.7,Normal,Scheduled
907484,22097,56985,2023-07-24 16:07:00,2023-07-24 18:52:00,34.01,625.53,Normal,Completed
907485,20887,65450,2024-08-30 18:55:00,2024-08-30 21:53:00,10.51,196.93,Fast,Completed
907486,14501,52550,2024-08-18 09:06:00,2024-08-18 11:25:00,18.64,430.84,Fast,Interrupted
907487,26230,57479,2024-05-29 23:34:00,2024-05-30 01:14:00,12.34,211.79,Fast,Completed
907488,29964,63247,2023-11-23 12:13:00,2023-11-23 13:27:00,25.01,527.86,Trickle,Interrupted
907489,25100,62934,2023-03-06 13:31:00,2023-03-06 14:04:00,54.28,1090.28,Fast,Scheduled
907490,25721,67183,2023-03-05 01:22:00,2023-03-05 03:23:00,41.97,805.3,Normal,Scheduled
907491,11941,58864,2024-05-17 20:59:00,2024-05-17 22:41:00,25.09,413.03,Trickle,Completed
907492,17519,56021,2023-01-14 10:36:00,2023-01-14 11:12:00,33.06,429.81,Fast,Scheduled
907493,20961,52626,2024-04-15 03:19:00,2024-04-15 05:36:00,49.85,1120.44,Normal,Scheduled
907494,22782,52388,2024-04-05 14:28:00,2024-04-05 16:39:00,39.1,885.74,Fast,Scheduled
907495,24019,60653,2023-10-07 08:38:00,2023-10-07 10:28:00,50.81,1152.31,Trickle,Scheduled
907496,18613,50741,2024-10-22 01:37:00,2024-10-22 04:05:00,15.89,267.07,Trickle,Completed
907497,21062,63369,2024-04-24 11:33:00,2024-04-24 12:07:00,50.93,1231.51,Trickle,Interrupted
907498,11117,67498,2024-12-04 15:41:00,2024-12-04 18:40:00,18.36,419.14,Fast,Interrupted
907499,26271,50895,2025-04-05 03:14:00,2025-04-05 03:47:00,22.71,449.32,Trickle,Interrupted
907500,12562,58412,2025-03-06 06:48:00,2025-03-06 08:21:00,45.54,870.67,Normal,Interrupted
907501,26802,52604,2024-11-30 09:22:00,2024-11-30 10:27:00,46.85,828.58,Fast,Scheduled
907502,27790,67600,2025-02-07 04:16:00,2025-02-07 06:36:00,36.11,624.37,Fast,Completed
907503,25309,64999,2025-02-03 23:25:00,2025-02-04 00:11:00,24.13,419.45,Trickle,Interrupted
907504,17120,52763,2023-01-28 01:07:00,2023-01-28 03:11:00,12.92,267.12,Trickle,Scheduled
907505,27824,58728,2024-11-05 07:36:00,2024-11-05 08:49:00,42.13,794.8,Trickle,Scheduled
907506,13080,59698,2024-08-13 07:11:00,2024-08-13 08:29:00,22.47,490.35,Normal,Completed
907507,13846,69087,2023-03-27 06:21:00,2023-03-27 09:10:00,9.97,100.98,Normal,Completed
907508,22016,63159,2023-05-14 03:30:00,2023-05-14 05:46:00,37.35,405.27,Fast,Interrupted
907509,13859,68697,2024-01-27 21:29:00,2024-01-27 23:43:00,37.99,437.07,Trickle,Completed
907510,20268,55563,2024-12-01 04:43:00,2024-12-01 06:57:00,5.4,132.69,Trickle,Scheduled
907511,15433,67308,2024-02-22 21:12:00,2024-02-22 22:58:00,39.16,877.49,Fast,Completed
907512,17176,61797,2023-02-27 22:18:00,2023-02-27 23:49:00,55.84,1019.39,Normal,Completed
907513,14365,55788,2024-06-12 15:46:00,2024-06-12 16:31:00,7.03,71.12,Trickle,Interrupted
907514,24966,64494,2023-03-27 19:21:00,2023-03-27 21:27:00,12.22,300.91,Normal,Completed
907515,11692,57593,2023-11-03 07:08:00,2023-11-03 08:21:00,43.44,766.68,Trickle,Completed
907516,24257,57055,2024-11-02 17:15:00,2024-11-02 18:54:00,25.89,295.06,Fast,Interrupted
907517,16928,54386,2023-05-08 16:21:00,2023-05-08 19:03:00,40.05,533.41,Trickle,Completed
907518,23770,65653,2025-02-04 00:18:00,2025-02-04 00:55:00,50.99,1258.17,Trickle,Scheduled
907519,28781,52506,2023-12-19 17:49:00,2023-12-19 18:30:00,31.73,346.37,Trickle,Completed
907520,15891,65123,2023-05-03 01:51:00,2023-05-03 03:12:00,14.41,216.15,Fast,Completed
907521,13874,50700,2024-05-05 21:52:00,2024-05-05 22:54:00,40.46,760.15,Fast,Interrupted
907522,28302,61356,2023-11-24 16:05:00,2023-11-24 18:52:00,18.55,455.59,Normal,Interrupted
907523,23301,69512,2024-04-24 14:10:00,2024-04-24 14:43:00,49.61,509.46,Trickle,Interrupted
907524,29418,62055,2024-06-24 21:00:00,2024-06-24 22:07:00,36.94,742.54,Normal,Interrupted
907525,21986,58534,2023-07-25 19:33:00,2023-07-25 21:32:00,44.52,1053.79,Trickle,Interrupted
907526,24106,63222,2024-02-16 13:25:00,2024-02-16 15:50:00,42,791.36,Fast,Completed
907527,29913,65939,2024-01-08 03:53:00,2024-01-08 04:57:00,41.1,885.01,Fast,Completed
907528,19125,58459,2023-12-09 14:52:00,2023-12-09 16:11:00,51.67,943.59,Normal,Scheduled
907529,17993,65650,2023-07-28 20:40:00,2023-07-28 22:03:00,12.86,274,Normal,Completed
907530,10730,63324,2025-01-30 19:26:00,2025-01-30 21:35:00,27.45,363.62,Fast,Interrupted
907531,14705,53706,2024-02-26 04:03:00,2024-02-26 06:35:00,43.21,909.78,Trickle,Interrupted
907532,20210,64716,2024-05-28 19:11:00,2024-05-28 21:40:00,23.57,238.07,Normal,Scheduled
907533,25621,69556,2023-07-23 08:40:00,2023-07-23 10:31:00,28.46,534.62,Fast,Interrupted
907534,12327,57737,2024-01-20 00:27:00,2024-01-20 01:22:00,9.7,148.68,Trickle,Scheduled
907535,11028,58689,2023-08-19 07:57:00,2023-08-19 09:39:00,37.81,481.35,Fast,Completed
907536,22455,57448,2023-12-08 17:28:00,2023-12-08 18:39:00,47.23,729.8,Fast,Completed
907537,11013,58361,2023-04-25 11:40:00,2023-04-25 14:19:00,37.64,629.95,Trickle,Interrupted
907538,29215,57206,2023-07-31 00:44:00,2023-07-31 03:03:00,42.31,779.45,Trickle,Interrupted
907539,28814,60972,2024-02-20 23:10:00,2024-02-21 01:18:00,53.53,998.54,Normal,Interrupted
907540,13855,51662,2023-05-09 04:46:00,2023-05-09 05:39:00,28.96,655.42,Trickle,Completed
907541,13521,62382,2024-09-07 16:37:00,2024-09-07 18:19:00,24.5,256.79,Fast,Completed
907542,23151,58430,2025-01-06 00:59:00,2025-01-06 02:04:00,40.98,862.17,Fast,Interrupted
907543,29439,60028,2023-04-22 02:32:00,2023-04-22 04:27:00,24.22,574.62,Trickle,Completed
907544,11770,68418,2023-12-04 01:13:00,2023-12-04 04:12:00,28.94,311.92,Trickle,Interrupted
907545,22126,56380,2025-02-25 10:51:00,2025-02-25 13:39:00,42.74,858.05,Trickle,Scheduled
907546,15231,67151,2023-03-28 03:32:00,2023-03-28 05:17:00,14.94,197.07,Fast,Scheduled
907547,27917,69934,2024-05-26 15:29:00,2024-05-26 16:47:00,17.19,288.28,Fast,Interrupted
907548,20162,50727,2024-09-28 16:27:00,2024-09-28 18:04:00,6.76,104.7,Fast,Completed
907549,20487,54933,2024-05-08 01:17:00,2024-05-08 03:49:00,55.4,1348.76,Normal,Scheduled
907550,13558,58153,2023-03-12 00:58:00,2023-03-12 03:46:00,38.57,891.53,Normal,Scheduled
907551,10121,56900,2024-02-24 20:02:00,2024-02-24 21:20:00,11.38,138.4,Normal,Interrupted
907552,29952,51492,2024-11-05 11:55:00,2024-11-05 14:24:00,22.1,325.07,Fast,Completed
907553,15588,67428,2024-03-14 09:28:00,2024-03-14 10:33:00,6.77,89.9,Trickle,Completed
907554,20928,69578,2024-04-27 17:24:00,2024-04-27 19:25:00,13.05,317.62,Fast,Completed
907555,10302,67224,2024-01-18 23:57:00,2024-01-19 01:08:00,28.8,310.57,Trickle,Interrupted
907556,11355,66896,2024-10-31 09:57:00,2024-10-31 11:44:00,36.4,740.41,Trickle,Interrupted
907557,11967,67949,2023-01-02 11:55:00,2023-01-02 12:27:00,16.77,202.54,Fast,Scheduled
907558,17151,64255,2024-05-28 17:21:00,2024-05-28 18:48:00,56.38,1242.36,Fast,Completed
907559,23402,68901,2024-06-14 04:40:00,2024-06-14 07:03:00,20.75,298.17,Trickle,Completed
907560,15048,64591,2024-05-08 09:29:00,2024-05-08 10:36:00,21.16,525.99,Fast,Completed
907561,12276,66391,2023-01-03 18:05:00,2023-01-03 19:32:00,29.84,358.32,Normal,Scheduled
907562,25808,60065,2024-10-20 01:41:00,2024-10-20 03:16:00,51.69,873.27,Normal,Interrupted
907563,12665,65772,2023-01-17 21:20:00,2023-01-17 22:04:00,20.92,492.53,Fast,Scheduled
907564,15144,51247,2024-08-04 08:31:00,2024-08-04 10:25:00,52.13,1177.01,Normal,Completed
907565,23106,58879,2023-01-24 22:33:00,2023-01-25 00:19:00,46.73,1014.07,Normal,Scheduled
907566,27606,66986,2025-01-18 20:48:00,2025-01-18 21:59:00,45.64,1095.43,Fast,Interrupted
907567,15236,56823,2023-05-22 10:16:00,2023-05-22 12:07:00,11.84,167.35,Trickle,Scheduled
907568,27117,57248,2024-03-21 00:11:00,2024-03-21 02:53:00,17.09,307.72,Fast,Interrupted
907569,21868,67983,2024-05-09 03:36:00,2024-05-09 05:19:00,52.08,910.23,Trickle,Scheduled
907570,21541,52426,2024-06-04 14:00:00,2024-06-04 16:38:00,22.98,311.02,Normal,Completed
907571,27576,51067,2023-01-28 22:59:00,2023-01-29 00:39:00,36.32,875.91,Fast,Scheduled
907572,26239,67603,2024-08-23 00:17:00,2024-08-23 01:49:00,16.83,383.65,Fast,Scheduled
907573,29723,57083,2024-10-21 07:25:00,2024-10-21 09:42:00,6.21,85.94,Normal,Completed
907574,24660,50821,2024-10-16 11:11:00,2024-10-16 13:07:00,36.39,879.42,Fast,Scheduled
907575,26810,59063,2025-02-27 20:35:00,2025-02-27 23:11:00,26.67,611.39,Trickle,Scheduled
907576,27955,53687,2023-07-04 05:09:00,2023-07-04 05:44:00,38.61,634.74,Fast,Interrupted
907577,17826,55805,2024-02-16 07:41:00,2024-02-16 10:40:00,13.53,319.14,Trickle,Scheduled
907578,23196,68424,2023-02-05 04:28:00,2023-02-05 05:13:00,23.4,523,Normal,Scheduled
907579,20753,62256,2023-01-11 07:27:00,2023-01-11 09:31:00,7.09,118.76,Trickle,Interrupted
907580,16388,56889,2023-05-10 20:22:00,2023-05-10 21:45:00,8.36,196.45,Normal,Interrupted
907581,23122,66094,2024-08-23 17:10:00,2024-08-23 18:48:00,59.8,1359.78,Normal,Scheduled
907582,21114,52770,2023-07-06 08:48:00,2023-07-06 11:11:00,28.01,349.77,Normal,Scheduled
907583,20900,57358,2023-02-05 16:21:00,2023-02-05 18:02:00,5.97,76.77,Trickle,Scheduled
907584,28591,60930,2024-06-21 04:39:00,2024-06-21 06:40:00,56.29,1283.1,Normal,Scheduled
907585,10799,53708,2023-10-16 00:23:00,2023-10-16 03:18:00,28.16,642.64,Fast,Scheduled
907586,29769,52951,2024-04-17 17:38:00,2024-04-17 19:11:00,41.76,720.27,Fast,Completed
907587,23029,57658,2024-01-21 14:15:00,2024-01-21 15:04:00,29.4,470.38,Trickle,Scheduled
907588,12964,65908,2023-10-11 10:20:00,2023-10-11 11:54:00,21.13,457.12,Trickle,Completed
907589,29024,64753,2024-10-09 03:10:00,2024-10-09 03:45:00,54.07,851.15,Normal,Interrupted
907590,20216,61504,2023-11-01 23:46:00,2023-11-02 02:18:00,41.65,1033.59,Trickle,Scheduled
907591,23115,63888,2024-09-16 07:36:00,2024-09-16 08:38:00,16.72,253.99,Normal,Interrupted
907592,26612,59393,2025-02-10 18:43:00,2025-02-10 20:10:00,15.52,287.13,Fast,Interrupted
907593,10937,60009,2024-12-21 00:26:00,2024-12-21 01:53:00,50.41,564.69,Fast,Interrupted
907594,21894,57306,2024-04-12 14:11:00,2024-04-12 15:34:00,55.23,793.47,Fast,Completed
907595,23148,58902,2023-11-06 06:28:00,2023-11-06 08:47:00,36.23,665.65,Trickle,Interrupted
907596,12497,55610,2024-01-11 17:46:00,2024-01-11 20:15:00,45.02,570.41,Trickle,Scheduled
907597,18393,68403,2024-08-28 13:40:00,2024-08-28 14:26:00,55.05,1348.68,Trickle,Completed
907598,27745,58896,2023-09-29 22:35:00,2023-09-29 23:05:00,30.56,347,Fast,Interrupted
907599,23062,61061,2023-10-13 14:47:00,2023-10-13 17:19:00,57.15,960.84,Normal,Scheduled
907600,22230,64366,2023-05-16 21:56:00,2023-05-16 23:53:00,46.31,676.75,Fast,Interrupted
907601,13774,51705,2025-03-12 22:19:00,2025-03-13 00:39:00,34.52,578.87,Normal,Completed
907602,21622,52249,2023-03-22 21:51:00,2023-03-22 22:38:00,36.94,628.35,Trickle,Interrupted
907603,27839,67876,2025-02-19 14:58:00,2025-02-19 15:44:00,43.25,754.85,Fast,Interrupted
907604,27075,63276,2024-11-27 22:41:00,2024-11-27 23:37:00,16.35,259.25,Fast,Completed
907605,29985,56464,2024-03-11 08:14:00,2024-03-11 09:32:00,26.45,619.53,Fast,Interrupted
907606,16001,64345,2023-02-14 06:38:00,2023-02-14 09:16:00,55.77,1039.34,Fast,Completed
907607,23585,66494,2023-06-01 17:54:00,2023-06-01 20:46:00,8.56,126.68,Normal,Interrupted
907608,12858,54698,2024-07-11 06:05:00,2024-07-11 07:03:00,56.65,1206.72,Trickle,Interrupted
907609,19467,62471,2024-09-04 06:57:00,2024-09-04 09:47:00,30.59,591.86,Fast,Scheduled
907610,14069,64197,2023-09-14 12:40:00,2023-09-14 13:57:00,42.47,482.31,Normal,Completed
907611,21198,68331,2023-05-30 09:08:00,2023-05-30 11:14:00,54.72,901.3,Fast,Interrupted
907612,11531,64634,2025-01-20 12:34:00,2025-01-20 13:34:00,5.48,54.93,Normal,Scheduled
907613,24942,58686,2023-06-15 08:18:00,2023-06-15 08:48:00,26.72,413.85,Fast,Completed
907614,21739,63657,2024-08-18 02:22:00,2024-08-18 04:41:00,39.31,635.83,Fast,Scheduled
907615,12212,57864,2024-04-27 02:46:00,2024-04-27 05:18:00,22.8,481.24,Fast,Interrupted
907616,16109,53976,2024-03-04 18:33:00,2024-03-04 19:59:00,43.5,546.93,Normal,Interrupted
907617,27530,51441,2023-02-19 04:21:00,2023-02-19 06:47:00,42.23,861.04,Trickle,Scheduled
907618,21634,55636,2024-07-15 18:46:00,2024-07-15 20:44:00,43.47,799.53,Normal,Scheduled
907619,29664,57138,2023-06-29 22:43:00,2023-06-30 00:26:00,17.15,419.71,Trickle,Completed
907620,22454,52433,2024-02-14 12:04:00,2024-02-14 14:44:00,18.4,393.06,Normal,Interrupted
907621,23078,50413,2023-06-17 19:15:00,2023-06-17 20:31:00,9.48,106.25,Fast,Scheduled
907622,25994,57117,2023-09-14 16:22:00,2023-09-14 16:54:00,19.4,282.13,Fast,Interrupted
907623,11669,64885,2023-07-10 16:39:00,2023-07-10 17:10:00,33.41,472.53,Fast,Scheduled
907624,20358,57267,2024-01-03 23:29:00,2024-01-04 02:23:00,45.31,805.47,Normal,Completed
907625,28567,56492,2024-09-22 17:36:00,2024-09-22 19:23:00,21.48,354.69,Trickle,Completed
907626,23811,55316,2023-08-31 14:14:00,2023-08-31 14:54:00,33.37,606.95,Trickle,Scheduled
907627,23638,69365,2025-01-15 18:03:00,2025-01-15 19:24:00,15.26,295.81,Trickle,Completed
907628,24511,56716,2024-04-09 09:11:00,2024-04-09 10:52:00,12.64,165.22,Trickle,Scheduled
907629,24977,67816,2023-09-14 22:36:00,2023-09-15 00:49:00,26.15,420.45,Normal,Scheduled
907630,17439,65215,2024-01-29 02:04:00,2024-01-29 03:44:00,38.65,468.79,Fast,Scheduled
907631,18982,51998,2025-02-22 13:08:00,2025-02-22 15:26:00,42.28,597.99,Trickle,Interrupted
907632,16403,56714,2025-02-23 07:23:00,2025-02-23 07:59:00,6.24,116.86,Normal,Completed
907633,28954,66610,2024-02-03 18:29:00,2024-02-03 21:11:00,7.56,85.66,Fast,Completed
907634,11633,62780,2023-12-02 06:51:00,2023-12-02 08:27:00,23.89,362.96,Fast,Completed
907635,23057,50449,2025-02-01 04:23:00,2025-02-01 07:16:00,51.41,1204.6,Trickle,Completed
907636,20709,50713,2024-03-10 00:37:00,2024-03-10 01:22:00,53.53,591.75,Normal,Scheduled
907637,10427,59814,2024-06-01 12:37:00,2024-06-01 14:09:00,44.47,1073.71,Normal,Interrupted
907638,17315,58163,2024-10-05 10:36:00,2024-10-05 12:42:00,59.1,1387.85,Trickle,Scheduled
907639,19082,62221,2023-02-13 18:06:00,2023-02-13 19:27:00,36.36,644.16,Fast,Interrupted
907640,12339,55486,2024-03-29 02:08:00,2024-03-29 03:44:00,40.33,671.41,Normal,Completed
907641,13457,66257,2023-06-15 15:37:00,2023-06-15 18:00:00,17.33,221.43,Fast,Completed
907642,27804,67494,2023-10-14 00:50:00,2023-10-14 01:49:00,14.31,287.83,Trickle,Scheduled
907643,15395,59366,2025-03-30 15:57:00,2025-03-30 18:19:00,17.78,353.46,Trickle,Completed
907644,15923,51512,2023-11-10 02:33:00,2023-11-10 04:23:00,23.33,395.12,Trickle,Interrupted
907645,24986,64708,2024-01-25 14:46:00,2024-01-25 16:54:00,25.3,630.7,Normal,Completed
907646,23741,52011,2025-03-13 12:51:00,2025-03-13 13:43:00,10.41,182.1,Normal,Completed
907647,16309,52219,2023-11-03 04:11:00,2023-11-03 07:01:00,58.56,1193.4,Normal,Interrupted
